compound_id,base_rdkit_smiles,relation_SLC6A2,avg_pKi_SLC6A2,relation_SLC6A3,avg_pKi_SLC6A3,relation_SLC6A4,avg_pKi_SLC6A4
CHEMBL1200322,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,,,,,,8.756728722180835
CHEMBL1200406,CN(C)CCOC(c1ccccc1)c1ccccc1,,5.574485240380676,,5.748605149959896,,
CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,,5.681936665037238,,,,7.366531544420414
CHEMBL1200633,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,,5.407279326837929,,5.4510335441509286,,
CHEMBL1200679,[Zn+2],,5.157990200763285,,,,
CHEMBL1200781,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,,,,,,8.38894600305507
CHEMBL1201082,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,,,,,,8.838830564736897
CHEMBL1201151,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,,5.862962545210487,,,,7.657577319177793
CHEMBL1201192,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,,,,6.189095719331299,,
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,,5.860435733824151,,6.714442690992226,,
CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,,,,,,5.584692707774432
CHEMBL1201353,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,,5.307593765166369,,6.131355561605174,,7.886056647693163
CHEMBL1202031,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(I)cc21,,5.674360993000928,,6.523120154133386,,
CHEMBL120269,Cc1ccc(C2OC(=O)OC3(c4ccc(C)cc4)CCN(C)CC23)cc1,,,,5.086716098239582,,
CHEMBL120490,CN1CCC(O)(c2ccc(Cl)c(Cl)c2)C(C(=O)c2ccc(Cl)c(Cl)c2)C1,,,,7.962573502059376,,
CHEMBL120951,CN1CCC(O)(c2ccc(F)cc2)C(C(=O)c2ccc(F)cc2)C1,,,,5.2441251443275085,,
CHEMBL121027,CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,,6.431798275933005,,7.522878745280337,,6.259637310505756
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,,,,5.42021640338319,,
CHEMBL1214005,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(F)cc1)N2C/C=C/CF,,5.583858968831671,,8.022276394711152,,6.446845451830375
CHEMBL1214006,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C/C=C/CF,,6.847711655616943,,9.221848749616356,,7.94692155651658
CHEMBL1214007,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C/C=C/CF,,7.060480747381382,,9.397940008672036,,8.070581074285707
CHEMBL1214059,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2C/C=C/CF,,6.838631997765025,,9.30102999566398,,8.657577319177793
CHEMBL1214060,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C/C=C/CF,,6.576754126063192,,8.568636235841012,,6.832682665251824
CHEMBL121460,CN(CCOC(c1ccc(F)cc1)c1ccc(F)cc1)CCN(C)CCOC(c1ccc(F)cc1)c1ccc(F)cc1,,6.583359492661719,,7.585026652029182,,6.113509274827518
CHEMBL1215761,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(-c3cccc(N)c3)ccc21,,,,,,6.4089353929735005
CHEMBL121611,Fc1ccc(C(OCCNCCCNCCc2ccccc2)c2ccc(F)cc2)cc1,,7.086186147616283,,7.552841968657781,,6.903089986991944
CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,5.696803942579511,,5.862962545210487,,7.1249387366083
CHEMBL12227,Fc1ccc(C(OC2CC3CCC(C2)N3CCCc2ccccc2)c2ccc(F)cc2)cc1,,5.453457336521869,,,,
CHEMBL1224024,CCCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,,7.800015684934685,,7.999970687101048,,8.949984651306366
CHEMBL1224025,CCC[C@@]1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,,6.799998134593398,,7.299988937677887,,8.100015437450608
CHEMBL1224034,O=C(NC1CCCCC1)N1OCC2CSc3ccc(F)cc3C21,<,5.0,<,5.0,<,5.0
CHEMBL1224089,CCCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,,8.100015437450608,,8.199970640755867,,8.700057099977233
CHEMBL1224090,CC(C)CC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,,8.599980364934842,,8.500038134403809,,9.4000078224159
CHEMBL1224091,CC(C)OCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,,8.599980364934842,,8.500038134403809,,8.899974269892137
CHEMBL1224092,CCCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,,7.899974269892137,,7.899974269892137,,7.79997073344623
CHEMBL1224093,CC(C)CC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,,8.100015437450608,,8.199970640755867,,8.599980364934842
CHEMBL1224094,CC(C)(C)CCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,,8.100015437450608,,8.500038134403809,,8.299988937677888
CHEMBL1224095,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CNC1,,6.799998134593398,,6.0999990348465305,,6.0999990348465305
CHEMBL1224160,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCCN1,,8.100015437450608,,7.400007822415902,,5.899998417198648
CHEMBL1224161,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCCNC1,,7.599980364934842,,7.199970640755866,,7.899974269892137
CHEMBL1224162,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCNCC1,,7.0,,8.0,,8.100015437450608
CHEMBL1224163,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCCCNC1,,6.599997654072044,,6.599997654072044,,7.100015437450609
CHEMBL1224164,CCCC1(C(=O)c2ccc3[nH]ccc3c2)CCCN1,,8.500038134403809,,8.599980364934842,,8.700057099977233
CHEMBL1224165,CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCCN1,,8.700057099977233,,8.400007822415901,,8.199970640755867
CHEMBL1224237,CC(C)(C)CCC1(C(=O)c2cc3ccccc3s2)CCNC1,,8.599980364934842,,8.899974269892137,,9.0
CHEMBL1224238,CC(C)(C)CCC1(C(=O)c2cc3ccccc3[nH]2)CCNC1,,8.599980364934842,,8.599980364934842,,8.199970640755867
CHEMBL1224239,CC(C)(C)CCC1(C(=O)c2ccc3ccccc3n2)CCNC1,,8.500038134403809,,8.400007822415901,,8.700057099977233
CHEMBL1224240,Cc1cccc2nc(C(=O)C3(CCC(C)(C)C)CCNC3)ccc12,,9.199970640755865,,9.0,,9.700057099977233
CHEMBL1224241,CC(C)(C)CCC1(C(=O)c2cc(Cl)c(Cl)s2)CCNC1,,8.100015437450608,,8.700057099977233,,8.299988937677888
CHEMBL1224316,CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)n2)CCNC1,,8.0,,8.0,,7.899974269892137
CHEMBL1224317,CC(C)(C)CCC1(C(=O)c2ccc(N)c(Cl)c2)CCNC1,,8.299988937677888,,8.500038134403809,,9.0
CHEMBL1224318,CC(C)(C)CCC1(C(=O)c2cnc(N)c(Cl)c2)CCNC1,,7.299988937677887,,7.199970640755866,,7.50003813440381
CHEMBL1224319,CC(C)(C)CCC1(C(=O)c2ccc3[nH]ncc3c2)CCNC1,,8.199970640755867,,8.100015437450608,,9.199970640755865
CHEMBL1224320,CC(C)CCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,9.200002187564248,,8.899985366723115,,9.250011629933256
CHEMBL1224321,CC(C)(C)CCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,8.899974269892137,,9.149993039103236,,9.200002187564248
CHEMBL1224399,Cc1ccc(C(=O)C2(CCC(C)(C)C)CCNC2)cc1Cl,,8.400007822415901,,7.899974269892137,,9.0
CHEMBL1224400,CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCNC1,,8.350004387579837,,8.299989231585883,,8.799990182467422
CHEMBL1224401,CC(C)(C)CCC1(C(=O)c2cc(F)c(Cl)c(Cl)c2)CCNC1,,8.0,,8.0,,8.500038134403809
CHEMBL1224402,CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,8.399975502845354,,7.79997073344623,,8.65000443392502
CHEMBL1224490,CC(C)CC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,8.749977317413489,,8.200002187564248,,9.20000391120795
CHEMBL1224491,CCOCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,7.700057099977233,,7.100015437450609,,8.500038134403809
CHEMBL1224492,CCCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,8.799990182467422,,8.299989231585883,,9.049972455324
CHEMBL122452,CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1,,6.7121982700697735,,6.492144128304169,,5.815308569182402
CHEMBL1224562,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCNC1,,7.700057099977233,,8.100015437450608,,8.199970640755867
CHEMBL1224563,O=C(c1cc(F)c2[nH]ccc2c1)C1(Cc2ccccc2)CCNC1,,7.933357512475947,,7.999994853671373,,8.299989231585883
CHEMBL122859,O=C1CN(CCc2ccccc2)CCN1CCOC(c1ccc(F)cc1)c1ccc(F)cc1,,5.151810883008602,,5.844663962534939,,6.943095148663527
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,,5.589442077454057,,7.168130225719498,,
CHEMBL123252,CN(CCCc1ccccc1)CCCN(C)CCOC(c1ccccc1)c1ccccc1,,7.522878745280337,,6.913640169325252,,6.3585258894959
CHEMBL1233879,O=C(Cc1ccccc1)C(=O)Cc1c[nH]c2ccccc12,,5.5595632338942265,,,,
CHEMBL1237044,COc1cccc(C2(O)CCCCC2CN(C)C)c1,,,,,,6.703334809738469
CHEMBL1237064,Clc1ccc([C@@]23CCNC[C@@H]2C3)cc1Cl,,6.733331769381363,,7.399986080096872,,7.63332081908096
CHEMBL1237149,O=c1[nH]c2cccc(N3C[C@H]4C[C@@H]3CN4CC3CCc4[nH]c5ccc(F)cc5c4C3)c2o1,,,,,,7.217076090663241
CHEMBL1237165,O=C1Cc2c(ccc3c2OC[C@H](CNCCC2CCc4[nH]c5ccc(F)cc5c4C2)O3)N1,,,,,,7.648784731777237
CHEMBL12375,Fc1ccc(C(OC2CC3CCC(C2)N3Cc2ccccc2)c2ccc(F)cc2)cc1,,5.681936665037238,,,,
CHEMBL123830,O=C(Cc1ccc(F)cc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,,6.073657553374345,,7.267606240177032,,6.454692883534176
CHEMBL124069,Fc1cc2c(c(OCCNCCCc3c[nH]c4ccc(F)cc34)c1)OCCC2,,,,,,9.309987377797414
CHEMBL1241546,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C)nnn4-5)CC3)cccc2n1,,,,,,8.0
CHEMBL1241547,Cc1cn2c(n1)COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,,,,,,7.700057099977233
CHEMBL1241548,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nc(C)c(C)n4-5)CC3)cccc2n1,,,,,,7.79997073344623
CHEMBL1241639,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nnnn4-5)CC3)cccc2n1,,,,,,7.299988937677887
CHEMBL1241640,CCOC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,,,,,,7.79997073344623
CHEMBL1241641,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nc(C(F)(F)F)cn4-5)CC3)cccc2n1,,,,,,7.50003813440381
CHEMBL1241642,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4cncn4-5)CC3)cccc2n1,,,,,,7.899974269892137
CHEMBL1241736,CC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,,,,,,7.50003813440381
CHEMBL1241737,CO/N=C(\C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,,,,,,7.400007822415902
CHEMBL1241738,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nnc(C)n4-5)CC3)cccc2n1,,,,,,6.699991797446187
CHEMBL1241824,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N(C)C)ncn4-5)CC3)cccc2n1,,,,,,7.79997073344623
CHEMBL1241825,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C#N)ncn4-5)CC3)cccc2n1,,,,,,6.900008766455316
CHEMBL1241912,CNC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,,,,,,7.50003813440381
CHEMBL1241913,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1,,,,,,7.520021439178209
CHEMBL1241998,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC(C)C)ncn4-5)CC3)cccc2n1,,,,,,8.100015437450608
CHEMBL1242081,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC6CC6)ncn4-5)CC3)cccc2n1,,,,,,7.79997073344623
CHEMBL1242167,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC6CCC6)ncn4-5)CC3)cccc2n1,,,,,,7.700057099977233
CHEMBL124222,O=C1CN(CCOC(c2ccccc2)c2ccccc2)CCN1CCCc1ccccc1,,5.232844133917819,,5.086186147616283,,5.229147988357856
CHEMBL1242257,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC6CCCC6)ncn4-5)CC3)cccc2n1,,,,,,8.0
CHEMBL1242345,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NCC6CC6)ncn4-5)CC3)cccc2n1,,,,,,8.299988937677888
CHEMBL1242436,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCC6)ncn4-5)CC3)cccc2n1,,,,,,8.199970640755867
CHEMBL1242533,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCCC6)ncn4-5)CC3)cccc2n1,,,,,,7.899974269892137
CHEMBL1242623,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCCCC6)ncn4-5)CC3)cccc2n1,,,,,,8.0
CHEMBL1242717,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCOCC6)ncn4-5)CC3)cccc2n1,,,,,,7.299988937677887
CHEMBL1242904,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nccn4-5)CC3)cccc2n1,,,,,,7.700057099977233
CHEMBL1242923,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,<,6.0,<,6.0,<,6.0
CHEMBL1242950,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,<,6.0,<,6.0,<,6.0
CHEMBL1253709,COC(=O)[C@H](c1ccc(N)cc1)[C@H]1CCCCN1,,,,8.200659450546418,,
CHEMBL1253735,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1,,,,7.853871964321762,,
CHEMBL1254439,COC(=O)[C@H](c1ccc([N+](=O)[O-])cc1)[C@H]1CCCCN1,,,,7.113509274827518,,
CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,,5.444216549914224,,5.671009144550571,,5.59482445378201
CHEMBL1257146,O=C1NCc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(Cl)c21,,,,,,6.638272163982407
CHEMBL1257147,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(Cl)c21,,,,,,6.671620396561262
CHEMBL1257263,O=C1NCc2cc(Cl)c(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21,,,,,,7.169411331314856
CHEMBL1257264,O=C1NCc2cc(Cl)c(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc21,,,,,,7.016373712875465
CHEMBL1257384,O=C1NCc2cc(Cl)c(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,,,,,,7.694648630553377
CHEMBL1257385,O=C1NCc2cc(Cl)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,,,,,,7.341035157335565
CHEMBL1257494,Cc1c(OCCCN2CCN(c3cccc4ccccc34)CC2)ccc2c1C(=O)NC2,,,,,,6.7121982700697735
CHEMBL1257495,Cc1c(OCCCCN2CCN(c3cccc4ccccc34)CC2)ccc2c1C(=O)NC2,,,,,,6.411168274405792
CHEMBL1257615,Cc1c(OCCCN2CCN(c3cccc4cccc(F)c34)CC2)ccc2c1C(=O)NC2,,,,,,6.359518563029578
CHEMBL1257616,Cc1c(OCCCCN2CCN(c3cccc4cccc(F)c34)CC2)ccc2c1C(=O)NC2,,,,,,6.534617148551582
CHEMBL1257736,Cc1c(OCCCN2CCN(c3cccc4cc(F)ccc34)CC2)ccc2c1C(=O)NC2,,,,,,7.669586226650809
CHEMBL1257737,Cc1c(OCCCCN2CCN(c3cccc4cc(F)ccc34)CC2)ccc2c1C(=O)NC2,,,,,,7.327902142064283
CHEMBL1257858,Cc1cc2c(cc1OCCCN1CCN(c3cccc4ccccc34)CC1)C(=O)NC2,,,,,,5.982966660701219
CHEMBL1257859,Cc1cc2c(cc1OCCCCN1CCN(c3cccc4ccccc34)CC1)C(=O)NC2,,,,,,6.297569463554475
CHEMBL1257969,O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)c(F)c21,,,,,,7.072116589669293
CHEMBL1257970,Cc1cc2c(cc1OCCCN1CCN(c3cccc4cccc(F)c34)CC1)C(=O)NC2,,,,,,6.7594507517174005
CHEMBL1257971,Cc1cc2c(cc1OCCCCN1CCN(c3cccc4cccc(F)c34)CC1)C(=O)NC2,,,,,,6.928117992693875
CHEMBL1258084,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)c(F)c21,,,,,,5.598599459218456
CHEMBL1258085,O=C1NCc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c21,,,,,,6.795880017344075
CHEMBL1258086,Cc1cc2c(cc1OCCCN1CCN(c3cccc4cc(F)ccc34)CC1)C(=O)NC2,,,,,,7.866461091629782
CHEMBL1258087,Cc1cc2c(cc1OCCCCN1CCN(c3cccc4cc(F)ccc34)CC1)C(=O)NC2,,,,,,8.055024091587953
CHEMBL1258199,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c21,,,,,,7.280229447416572
CHEMBL1258200,O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c(F)c21,,,,,,6.0508596052531285
CHEMBL1258223,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,,5.491335636947057,,5.694648630553377,,5.045468057373086
CHEMBL1258313,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c(F)c21,,,,,,6.586700235918748
CHEMBL1258314,O=C1NCc2ccc(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c21,,,,,,7.517215722269928
CHEMBL1258427,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c21,,,,,,5.565431095965801
CHEMBL1258428,O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21,,,,,,7.262807357295262
CHEMBL1258452,CCCCN1CCC(COC(=O)c2ccc(N)c(OC)c2)CC1,<,5.0,<,5.0,<,5.0
CHEMBL1258534,O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc21,,,,,,7.511449283499555
CHEMBL1258535,O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,,,,,,7.806875401645538
CHEMBL1258647,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc21,,,,,,7.067078022402581
CHEMBL1258649,O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,,,,,,7.674700550913672
CHEMBL1258650,O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc21,,,,,,7.122123534331744
CHEMBL1258671,CCCCN1CCC(COC(=O)c2cc(F)c(N)c3c2OCCO3)CC1,<,5.0,<,5.0,<,5.0
CHEMBL1258762,O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc21,,,,,,6.958607314841775
CHEMBL1258763,O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc21,,,,,,7.844458052247866
CHEMBL1258879,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,,,,,,7.585026652029182
CHEMBL1258881,O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc21,,,,,,7.963507627686035
CHEMBL1258882,O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)c(Cl)c21,,,,,,6.982966660701219
CHEMBL1262,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,,5.722505390388988,,5.67575871200713,,6.371508895032877
CHEMBL1277411,CNCCC(c1ccccc1)c1ccc(O)c2ccc(OCCN3CCCC3)cc12,,,,,,8.154901959985743
CHEMBL1277500,CNCCN(c1ccccc1)c1ccc(OCCN2CCCC2)cc1,,,,,<,7.154901959985743
CHEMBL1277501,CNCCCN(c1ccccc1)c1ccc(OCCN2CCCC2)cc1,,,,,<,7.154901959985743
CHEMBL1277594,CNCCC(c1ccccc1)c1ccc(OCCN2CCCC2)cc1,,,,,<,7.154901959985743
CHEMBL1277595,CNCCCC(c1ccccc1)c1ccc(OCCN2CCCC2)cc1,,,,,<,7.154901959985743
CHEMBL1277686,CNCCC(c1ccccc1)c1cccc2ccccc12,,,,,,8.619788758288394
CHEMBL1287827,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)[C@@H](C)C3)cccc2n1,,,,,,8.599980364934842
CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,,5.561141340579438,,5.805485658117533,,6.3655227298392685
CHEMBL1289047,Cc1ccc2c(N3CCN(CCc4c(C)ccc5[nH]c(=O)ccc45)CC3)cccc2n1,,,,,,7.0
CHEMBL1289048,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)CC3)cccc2n1,,,,,,7.899974269892137
CHEMBL1289163,Cc1ccc2c(N3CCN(CCc4c(F)ccc5c4ccc(=O)n5C)CC3)cccc2n1,,,,,,7.899974269892137
CHEMBL1289164,Cc1ccc2c(N3CCN(CCc4c(Cl)ccc5c4ccc(=O)n5C)CC3)cccc2n1,,,,,,7.79997073344623
CHEMBL1289276,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)CC3)cc(F)cc2n1,,,,,,8.0
CHEMBL1289277,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)[C@H](C)C3)cccc2n1,,,,,,8.400007822415901
CHEMBL1289394,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)[C@H](C)C3)cc(F)cc2n1,,,,,,9.299988937677888
CHEMBL1289509,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)[C@@H](C)C3)cccc2n1,,,,,,9.299988937677888
CHEMBL1289510,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)[C@@H](C)C3)cc(F)cc2n1,,,,,,9.299988937677888
CHEMBL1289617,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)[C@@H](C)C3)cc(F)cc2n1,,,,,,9.0
CHEMBL1289618,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)C(C)(C)C3)cccc2n1,,,,,,9.599980364934842
CHEMBL1289721,Cc1ccc2c(C3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)CC3)cccc2n1,,,,,,8.899974269892137
CHEMBL1290486,Cc1ccc2c(N3CCN(CCc4cccc5c4CCC(=O)N5)CC3)cccc2n1,,,,,,6.599997654072044
CHEMBL1290487,Cc1ccc2c(N3CCN(CCc4cccc5c4CCC(=O)N5C)CC3)cccc2n1,,,,,,7.899974269892137
CHEMBL129053,COc1cccc2sc([C@@H]3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)[C@@H](C)C3)cc12,,,,,,9.065501548756432
CHEMBL1290596,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4CCC(=O)N5)CC3)cccc2n1,,,,,,7.299988937677887
CHEMBL1290597,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4CCC(=O)N5C)CC3)cccc2n1,,,,,,7.599980364934842
CHEMBL1290715,Cc1ccc2c(N3CCN(CCc4cccc5[nH]c(=O)ccc45)CC3)cccc2n1,,,,,,6.699991797446187
CHEMBL1290716,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)CC3)cccc2n1,,,,,,8.599980364934842
CHEMBL129238,Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4cc5cc(F)ccc5s4)C[C@@H]3C)cccc2[nH]1,,,,,,9.619788758288394
CHEMBL130477,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,,7.742328053455809,,8.769551078621726,,7.4089353929735005
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,4.598909780404866,,5.361810359809163,,5.215668051977851
CHEMBL130668,Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,,6.42021640338319,,7.059981844992337,,7.113509274827518
CHEMBL131495,O=C1c2ccccc2C(=O)N1CCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,,,,,,9.100015437450608
CHEMBL132082,COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,,7.638272163982407,,8.221848749616356,,5.987162775294828
CHEMBL1323615,CN1c2ccccc2Sc2cc(N)ccc21,,5.404173222926777,,,,5.0
CHEMBL132614,COC(=O)C1=C(c2ccc(O)c(O)c2)CC2CCC1N2C,<,5.0,<,5.0,<,5.0
CHEMBL132676,OC1(c2ccc3ccccc3c2)c2ccccc2C2=NCCN21,,7.958607314841775,,7.346787486224656,,8.638272163982407
CHEMBL132683,COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,,5.521493431229741,,5.9382538492886745,,5.783515354562797
