,chembl,smile,pAct,relationship
1995,None_CHEMBL3339300,COc1cc(/C=C/C(=O)OCCCCCN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,7.75,=
1996,None_CHEMBL3339300,COc1cc(/C=C/C(=O)OCCCCCN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,7.46,=
1997,None_CHEMBL3339301,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,7.66,=
1998,None_CHEMBL3339301,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,6.08,=
1999,None_CHEMBL3339301,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,7.39,=
2000,None_CHEMBL3339301,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,6.64,=
2001,None_CHEMBL3339301,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,7.72,=
2002,None_CHEMBL3339301,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,7.2,=
2003,None_CHEMBL3355377,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)[C@@H]1CCc2c1ccc(OC)c2OC,5.76,=
2004,None_CHEMBL3355376,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)C1CCc2c1ccc(OC)c2OC,6.02,=
2005,None_CHEMBL3355375,COc1ccc2c(c1OC)CC[C@@H]2NCCCCc1cn(-c2ccc(F)cc2)c2ccccc12,5.87,=
2006,None_CHEMBL3355374,COc1ccc2c(c1OC)CC[C@H]2NCCCCc1cn(-c2ccc(F)cc2)c2ccccc12,5.46,=
2007,None_CHEMBL3355373,COc1ccc2c(c1OC)CCC2NCCCCc1cn(-c2ccc(F)cc2)c2ccccc12,6.06,=
2008,None_CHEMBL3352847,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1ccc(OC)c(OC)c1,5.75,=
2009,None_CHEMBL3355372,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1ccc(OC)cc1,5.33,=
2010,None_CHEMBL3355371,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1cccc(OC)c1,5.34,=
2011,None_CHEMBL3355370,COc1ccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1OC,5.98,=
2012,None_CHEMBL3355369,COc1ccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1,5.12,=
2013,None_CHEMBL3355368,COc1cccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c1,5.53,=
2014,None_CHEMBL3355367,COc1ccc(CCN(C)CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1OC,5.87,=
2015,None_CHEMBL3355366,COc1ccc(CCN(C)CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1,5.35,=
2016,None_CHEMBL3355365,COc1cccc(CCN(C)CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c1,5.18,=
2017,None_CHEMBL3355364,COc1ccc(CCNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1OC,5.95,=
2018,None_CHEMBL3355363,COc1ccc(CCNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1,5.54,=
2019,None_CHEMBL3355362,COc1cccc(CCNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c1,5.14,=
2020,None_CHEMBL3354882,COc1cc2c(cc1OC)CN(CCCCc1cn(-c3ccc(F)cc3)c3ccccc13)CC2,6.68,=
2021,None_CHEMBL3355378,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)[C@H]1CCc2c1ccc(OC)c2OC,6.16,=
2022,DONEPEZIL_CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,4.46,=
2023,None_CHEMBL3317918,COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cn2)cc(OC)c1OC,5.89,=
2024,None_CHEMBL3317919,COc1cc(OC)c(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cn2)cc1OC,6.01,=
2025,None_CHEMBL3317920,COc1cc(C(=O)Nc2ccc(-c3cccnc3)cn2)cc(OC)c1OC,5.09,=
2026,None_CHEMBL3317921,COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cn2)cc1OC,6.27,=
2027,None_CHEMBL3317922,COc1cc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc(OC)c1OC,5.36,=
2028,None_CHEMBL3317923,COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,6.7,=
2029,None_CHEMBL3317924,COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)c(OC)c1OC,6.17,=
2030,None_CHEMBL3317925,COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cc2F)c(OC)c1,5.53,=
2031,None_CHEMBL3317926,COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,5.05,=
2032,None_CHEMBL3317927,COc1cc(OC)cc(C(=O)Nc2ccc(-c3cccnc3)cc2F)c1,5.48,=
2033,None_CHEMBL3317928,COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1,5.28,=
2034,None_CHEMBL3317929,O=C(Nc1ccc(-c2cccnc2)cc1F)c1ccccc1,5.04,=
2035,None_CHEMBL3317930,O=C(Nc1ccc(-c2cccnc2)cc1F)c1cccnc1,4.22,=
2036,None_CHEMBL3317931,COc1cc(C(=O)Nc2ccc(-c3ccncc3)cc2F)cc(OC)c1OC,5.5,=
2037,None_CHEMBL3317932,COc1cc(OC)c(C(=O)Nc2ccc(-c3ccncc3)cc2F)cc1OC,6.51,=
2038,None_CHEMBL3317933,COc1ccc(-c2ccc(NC(=O)c3cc(OC)c(OC)cc3OC)c(F)c2)cc1,5.91,=
2039,None_CHEMBL3317934,COc1ccc(S(=O)(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,4.17,=
2040,None_CHEMBL3317935,COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cc2N)cc(OC)c1OC,5.56,=
2041,None_CHEMBL3317936,COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cc2NC(=O)[C@@H](C)NC(C)=O)cc(OC)c1OC,4.73,=
2042,None_CHEMBL3317937,COc1cc(C(=O)N(C)c2ccc(-c3cccnc3)cc2F)cc(OC)c1OC,5.18,=
2043,None_CHEMBL3317938,COc1cc(OC)c(C(=O)N(C)c2ccc(-c3cccnc3)cc2F)cc1OC,4.67,=
2044,None_CHEMBL3426393,COc1ccccc1-n1nnc(-c2ccccc2NC(=O)c2ccc(C(F)(F)F)cc2)n1,4.96,=
2045,None_CHEMBL3426397,CCOc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(OC)c(OC)c3)n2)cc1,4.48,=
2046,None_CHEMBL3426398,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(OC)c(OC)c3)n2)cc1,4.43,=
2047,None_CHEMBL3426400,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccccc3OC)n2)cc1,5.11,=
2048,None_CHEMBL3577218,CC(=O)O[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3ON1C(=O)CCC1=O,6.54,=
2049,None_CHEMBL3577217,CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C\c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(C)=O,6.21,=
2050,None_CHEMBL3577217,CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C\c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(C)=O,6.21,=
2051,None_CHEMBL3577215,CC(=O)O[C@H]1C[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(C)=O)[C@H]3O,6.38,=
2052,None_CHEMBL3577214,CC(=O)OC[C@@]12[C@@H](OC(C)=O)[C@@H](OC(C)=O)C[C@](C)(O)[C@]13OC(C)(C)[C@H]([C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1)[C@H]3OC(=O)c1ccccc1,6.11,=
2053,EPIGALOCATECHIN GALLATE_CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,6.91,=
2054,EPIGALOCATECHIN GALLATE_CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,6.91,=
2055,None_CHEMBL235389,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@H](c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)[C@H](OC(=O)c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)C2,6.75,=
2056,None_CHEMBL3582135,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](O)C2,6.81,=
2057,None_CHEMBL3582136,COc1cccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)c1,7.34,=
2058,None_CHEMBL3580679,COc1ccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,6.83,=
2059,None_CHEMBL3582137,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(OC)c(OC)c1)C2,7.71,=
2060,None_CHEMBL3582138,CCOc1cc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC)c1OCC,6.95,=
2061,None_CHEMBL3582139,C=CCOc1cc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,7.92,=
2062,None_CHEMBL3582140,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1cccc(F)c1)C2,7.01,=
2063,None_CHEMBL3582141,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)cc1)C2,7.27,=
2064,None_CHEMBL3582142,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(N(C)C)c1)C2,7.44,=
2065,None_CHEMBL3582143,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(C)=O)c1)C2,7.83,=
2066,None_CHEMBL3582144,COc1ccc(CC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.47,=
2067,None_CHEMBL3582145,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1ccc(OC)c(OC)c1)C2,7.49,=
2068,None_CHEMBL3582146,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1cc(OC)c(OC)c(OC)c1)C2,7.6,=
2069,None_CHEMBL3582147,COc1ccc(/C=C/C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.66,=
2070,None_CHEMBL3582148,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2,8.06,=
2071,None_CHEMBL3582148,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2,6.8,=
2072,None_CHEMBL3582148,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2,6.91,=
2073,None_CHEMBL3582148,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2,6.78,=
2074,None_CHEMBL3582148,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2,6.8,=
2075,None_CHEMBL3582149,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2,8.43,=
2076,None_CHEMBL3582149,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2,6.9,=
2077,None_CHEMBL3582149,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2,6.71,=
2078,None_CHEMBL3582149,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2,6.91,=
2079,None_CHEMBL3582149,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2,6.89,=
2080,None_CHEMBL3582150,COc1ccc(CCC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.4,=
2081,None_CHEMBL3582151,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)CCc1ccc(OC)c(OC)c1)C2,7.72,=
2082,None_CHEMBL3582152,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)CCc1cc(OC)c(OC)c(OC)c1)C2,7.75,=
2083,None_CHEMBL3582153,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3ccc(OC)c(OC)c3)c1)C2,8.09,=
2084,None_CHEMBL3582154,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c1)C2,8.21,=
2085,None_CHEMBL3582155,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,8.52,=
2086,None_CHEMBL3582155,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,6.8,=
2087,None_CHEMBL3582155,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,6.71,=
2088,None_CHEMBL3582155,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,6.74,=
2089,None_CHEMBL3582155,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,6.86,=
2090,None_CHEMBL3582156,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2,8.48,=
2091,None_CHEMBL3582156,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2,6.67,=
2092,None_CHEMBL3582157,COc1ccc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)O[C@@H]4Cc5c(OC)cc(OC)cc5O[C@@H]4c4cc(OC)c(OC)c(OC)c4)ccc3F)ccc2F)cc1,7.8,=
2093,None_CHEMBL3582158,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(F)c(NC(=O)c4ccc(OC)c(OC)c4)c3)c1)C2,7.87,=
2094,None_CHEMBL3582159,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(F)c(NC(=O)c4cc(OC)c(OC)c(OC)c4)c3)c1)C2,7.87,=
2095,None_CHEMBL3582160,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](O)C2,6.87,=
2096,None_CHEMBL3582161,COc1ccc(C(=O)O[C@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.17,=
2097,None_CHEMBL3582162,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(OC)c(OC)c1)C2,7.92,=
2098,None_CHEMBL3582163,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2,7.31,=
2099,None_CHEMBL3582164,COc1ccc(/C=C/C(=O)O[C@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.73,=
2100,None_CHEMBL3582165,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2,7.93,=
2101,None_CHEMBL3582166,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2,7.94,=
2102,None_CHEMBL3582167,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,8.34,=
2103,None_CHEMBL3582167,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,6.77,=
2104,None_CHEMBL3582167,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,6.76,=
2105,None_CHEMBL3582167,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,6.83,=
2106,None_CHEMBL3582167,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,6.68,=
2107,None_CHEMBL3582168,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2,8.57,=
2108,None_CHEMBL3582168,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2,6.85,=
2109,None_CHEMBL3582168,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2,6.97,=
2110,None_CHEMBL3582168,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2,6.99,=
2111,None_CHEMBL3582168,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2,6.97,=
2112,None_CHEMBL3582169,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3ccc(OC)c(OC)c3)c1)C2,8.18,=
2113,None_CHEMBL3582169,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3ccc(OC)c(OC)c3)c1)C2,6.55,=
2114,None_CHEMBL3582170,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c1)C2,8.38,=
2115,None_CHEMBL3582170,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c1)C2,6.65,=
2116,None_CHEMBL3582172,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(C)=O)C2=O,6.97,=
2117,None_CHEMBL3582173,COc1ccc(C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.32,=
2118,None_CHEMBL3582174,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(OC)c(OC)c1)C2=O,7.44,=
2119,None_CHEMBL3582175,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2=O,7.35,=
2120,None_CHEMBL3582176,C=CCOc1cc(C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,7.5,=
2121,None_CHEMBL3582177,COc1ccc(/C=C/C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.39,=
2122,None_CHEMBL3582178,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2=O,7.58,=
2123,None_CHEMBL3582179,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2=O,7.8,=
2124,None_CHEMBL3582180,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2=O,8.03,=
2125,None_CHEMBL3582181,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2=O,7.44,=
2126,None_CHEMBL3582182,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3ccc(OC)c(OC)c3)c1)C2=O,7.84,=
2127,None_CHEMBL3582183,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c1)C2=O,7.56,=
2128,None_CHEMBL1631996,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2,7.68,=
2129,None_CHEMBL3596578,C/C=C(\C)C(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(=O)/C(C)=C/C,4.8,=
2130,CURCUMIN_CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.21,=
2131,PENTOSALEN_CHEMBL453805,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,4.55,=
2132,OSTHOLE_CHEMBL52229,COc1ccc2ccc(=O)oc2c1CC=C(C)C,4.47,=
2133,None_CHEMBL3596579,CC(=O)Oc1cc(OC(C)=O)c2ccc(=O)oc2c1CC=C(C)C,4.36,=
2134,PONGAMOL_CHEMBL458131,COc1c(C(=O)/C=C(\O)c2ccccc2)ccc2occc12,4.06,=
2135,PHELLOPTERIN_CHEMBL452751,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,4.5,=
2136,None_CHEMBL3596581,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C)(C)C=C3,4.82,=
2137,None_CHEMBL3596501,CCOC(=O)C1=CN(Cc2ccccc2)c2ccccc2C1c1cccc(OC)c1,6.07,=
2138,None_CHEMBL3593417,CCOC(=O)C1=CN(Cc2ccccc2)c2ccccc2C1c1ccc(OC)c(OC)c1,6.41,=
2139,None_CHEMBL3593417,CCOC(=O)C1=CN(Cc2ccccc2)c2ccccc2C1c1ccc(OC)c(OC)c1,5.32,=
2140,None_CHEMBL3601690,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)N3CCN(CC(=O)c4ccc(S(C)(=O)=O)cc4)CC3)C2=O)cc1OC,6.87,=
2141,None_CHEMBL3601689,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)N3CCN(CC(=O)c4ccc(OCc5ccccc5)c(OC)c4)CC3)C2=O)cc1OC,7.59,=
2142,None_CHEMBL3601688,CCCCC1OC(=O)c2cc(NC(=O)N3C(=O)C(c4ccc(OC)c(OC)c4)=C(c4ccc(OC)c(OC)c4)C3=O)ccc21,7.24,=
2143,None_CHEMBL3601687,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)Nc3ccc4c(c3)C(=O)OC4)C2=O)cc1OC,6.9,=
2144,None_CHEMBL3601686,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)c3cc(Br)c(OCc4ccccc4)cc3OCCN3CCOCC3)C2=O)cc1OC,8.46,=
2145,None_CHEMBL3601686,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)c3cc(Br)c(OCc4ccccc4)cc3OCCN3CCOCC3)C2=O)cc1OC,6.37,=
