molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pIC50
CHEMBL1683872,CCNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',158.0,nM,6.8,286.25,CHEMBL1681686,6.801342913045577
CHEMBL1683893,CN(C)CC1(c2cccc(F)c2)CCCCC1,IC50,'=',224.0,nM,6.65,235.35,CHEMBL1681686,6.649751981665837
CHEMBL1683877,Clc1ccc(C2(CN3CCCC3)CCCCC2)cc1Cl,IC50,'=',8571.0,nM,5.07,312.28,CHEMBL1681686,5.066968504897595
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',31.0,nM,7.51,277.41,CHEMBL1155011,7.508638306165727
CHEMBL1271873,Cc1cc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)nc(C(C)(C)C)n1.Cl,IC50,'=',537.0,nM,6.27,460.07,CHEMBL1268978,6.270025714300444
CHEMBL1276249,CN(C)C1CCC(c2c[nH]c3cc(Br)ccc23)C1,IC50,'=',9.6,nM,8.02,307.23,CHEMBL1275372,8.017728766960431
CHEMBL1277137,N#Cc1ccc2[nH]cc(C3CCC(N4CCOCC4)C3)c2c1,IC50,'=',110.0,nM,6.96,295.39,CHEMBL1275372,6.958607314841775
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',36.1,nM,7.44,277.41,CHEMBL3352322,7.442492798094342
CHEMBL3817934,Cc1ccccc1CN(C1CCOCC1)C1CCNC1,IC50,'=',29.0,nM,7.54,274.41,CHEMBL3817740,7.5376020021010435
CHEMBL381754,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)NCCO)cc21,IC50,'=',5.0,nM,8.3,429.37,CHEMBL1139648,8.301029995663981
CHEMBL203741,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C#N)cc21,IC50,'=',3.0,nM,8.52,331.25,CHEMBL1139648,8.522878745280337
CHEMBL1276224,CN(C)C1CCC(c2c[nH]c3ccc(Cl)cc23)C1,IC50,'=',3.0,nM,8.52,262.78,CHEMBL1275372,8.522878745280337
CHEMBL1276227,CN(C)C1CCC(c2c[nH]c3cc(Cl)ccc23)C1,IC50,'=',6.5,nM,8.19,262.78,CHEMBL1275372,8.187086643357144
CHEMBL1276250,CN(C)C1CCC(c2c[nH]c3c(F)cccc23)C1,IC50,'=',3.3,nM,8.48,246.33,CHEMBL1275372,8.481486060122112
CHEMBL1276298,CNC1CCC(c2c[nH]c3ccc(C#N)cc23)C1,IC50,'=',8.5,nM,8.07,239.32,CHEMBL1275372,8.070581074285707
CHEMBL1276299,CCNC1CCC(c2c[nH]c3ccc(C#N)cc23)C1,IC50,'=',6.6,nM,8.18,253.35,CHEMBL1275372,8.18045606445813
CHEMBL1276961,CCN(CC)C1CCC(c2c[nH]c3ccc(C#N)cc23)C1,IC50,'=',6.2,nM,8.21,281.40,CHEMBL1275372,8.207608310501746
CHEMBL1275794,CN(C)[C@@H]1CC[C@@H](c2c[nH]c3ccc(F)cc23)C1,IC50,'=',2.8,nM,8.55,246.33,CHEMBL1275372,8.55284196865778
CHEMBL564631,CSc1ccc(OC(c2cccnc2)C2CCNCC2)cc1,IC50,'=',7.0,nM,8.15,314.45,CHEMBL1151858,8.154901959985743
CHEMBL563495,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,IC50,'=',13.0,nM,7.89,323.22,CHEMBL1151858,7.886056647693163
CHEMBL1813307,CN1C[C@@H]2CCCC[C@]2(c2ccccc2)C1,IC50,'=',724.44,nM,6.14,215.34,CHEMBL1811752,6.139997578098902
CHEMBL1813308,CN1C[C@@H]2CCCC[C@]2(c2ccc(F)c(F)c2)C1,IC50,'=',1230.27,nM,5.91,251.32,CHEMBL1811752,5.90999956608739
CHEMBL1813312,CN1C[C@@H]2CCCC[C@]2(c2cccc3ccccc23)C1,IC50,'=',162.18,nM,6.79,265.40,CHEMBL1811752,6.790002703917631
CHEMBL1813316,CCN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',45.71,nM,7.34,298.26,CHEMBL1811752,7.339988778710669
CHEMBL1813313,CN1C[C@@H]2CCCC[C@]2(c2ccc3ccccc3c2)C1,IC50,'=',6.918,nM,8.16,265.40,CHEMBL1811752,8.160019442321657
CHEMBL1813474,Clc1ccc([C@]23CCC[C@H]2CNC3)cc1Cl,IC50,'=',501.19,nM,6.3,256.18,CHEMBL1811752,6.299997602857746
CHEMBL1813483,CN1C[C@@H]2CCC[C@]2(c2ccc3ccccc3c2)C1,IC50,'=',2.291,nM,8.64,251.37,CHEMBL1811752,8.639974910810603
CHEMBL1813487,CN1C[C@H]2CCCC[C@@]2(Cc2ccc(Cl)c(Cl)c2)C1,IC50,'=',5.495,nM,8.26,298.26,CHEMBL1811752,8.260032303240491
CHEMBL3216498,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc(F)cc1.Cl.Cl.Cl,IC50,'=',28.0,nM,7.55,621.46,CHEMBL1821711,7.552841968657781
CHEMBL3216966,CCCc1nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc(OC)cc1.Cl.Cl.Cl,IC50,'=',17.0,nM,7.77,649.49,CHEMBL1821711,7.769551078621726
CHEMBL513360,O=C(C1CCC1)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,IC50,'=',41.0,nM,7.39,327.25,CHEMBL1155868,7.3872161432802645
CHEMBL512967,CCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,IC50,'=',25.0,nM,7.6,301.22,CHEMBL1155868,7.6020599913279625
CHEMBL575535,CNC[C@@H](O)[C@H](c1cccc(Cl)c1)n1ccc2ccccc21,IC50,'=',554.0,nM,6.26,314.82,CHEMBL1155200,6.2564902352715706
CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,IC50,'=',1580.0,nM,5.8,302.24,CHEMBL1156106,5.801342913045577
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,IC50,'=',970.0,nM,6.01,251.76,CHEMBL1156106,6.013228265733755
CHEMBL567725,Cc1c(C(=O)N(C(C)C)[C@@H]2CCNC2)ccc(Cl)c1Cl,IC50,'=',7.0,nM,8.15,315.24,CHEMBL1156048,8.154901959985743
CHEMBL526669,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,IC50,'=',1100.0,nM,5.96,283.37,CHEMBL1156582,5.958607314841775
CHEMBL4647415,CCOC(=O)Cc1nn(CNC(=O)CCN2CCN(c3ccc(C)cc3C)CC2)c(=O)c2ccccc12,IC50,'=',435.0,nM,6.36,505.62,CHEMBL4610042,6.361510743045363
CHEMBL4643926,Cc1cccc(N2CCN(CCCC(=O)NCn3nc(CC(N)=O)c4cccc(F)c4c3=O)CC2)c1C,IC50,'=',429.0,nM,6.37,508.60,CHEMBL4610042,6.367542707815276
CHEMBL4126958,COc1ccc2[nH]cc(CCCCN3CCN(c4cccc5nc6c(c(N)c45)CCCC6)CC3)c2c1,IC50,'=',229.3,nM,6.64,483.66,CHEMBL4118156,6.639595945270061
CHEMBL4070493,CN(C)CCCC1(c2ccc3ccccc3c2)OCc2cc(C#N)ccc21,IC50,'=',34.0,nM,7.47,356.47,CHEMBL4000221,7.468521082957745
CHEMBL4070493,CN(C)CCCC1(c2ccc3ccccc3c2)OCc2cc(C#N)ccc21,IC50,'=',150.0,nM,6.82,356.47,CHEMBL4000221,6.823908740944319
CHEMBL4061866,CN(C)CCCC1(c2cccc3ccccc23)OCc2cc(C#N)ccc21,IC50,'=',280.0,nM,6.55,356.47,CHEMBL4000221,6.552841968657781
CHEMBL4128926,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,IC50,'=',1.7,nM,8.77,583.78,CHEMBL4118122,8.769551078621726
CHEMBL4093518,CN(C)CCCC1(c2ccc(F)cc2)OCc2c1ccc1ccccc21,IC50,'=',4.0,nM,8.4,349.45,CHEMBL4000221,8.397940008672037
CHEMBL597000,Cc1csc(C[C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)n1,IC50,'=',1.0,nM,9.0,339.29,CHEMBL1157620,9.0
CHEMBL3215630,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc2c(c1)OCCO2.Cl.Cl.Cl.Cl,IC50,'=',9.17,nM,8.04,690.33,CHEMBL1821711,8.03763066432998
CHEMBL3217176,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccccc4)c3C)CC2)c1C.Cl.Cl,IC50,'=',6.0,nM,8.22,518.53,CHEMBL1821711,8.221848749616356
CHEMBL3216093,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(C)n(-c3ccccc3Cl)c2C)CC1.Cl.Cl.Cl.Cl,IC50,'=',18.0,nM,7.75,646.32,CHEMBL1821711,7.7447274948966935
CHEMBL3216757,Cc1c(Cl)cccc1N1CCN(CC(O)CNC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)c2C)CC1.Cl.Cl.Cl,IC50,'=',370.0,nM,6.43,653.48,CHEMBL1821711,6.431798275933005
CHEMBL3215852,COc1ccccc1-n1c(C)nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c1C.Cl.Cl.Cl.Cl,IC50,'=',12.2,nM,7.91,678.32,CHEMBL1821711,7.913640169325252
CHEMBL3216506,COc1ccc(-n2c(C)nc(C(=O)NCC(O)CN3CCN(c4cccc(C)c4C)CC3)c2C)cc1.Cl.Cl,IC50,'=',21.6,nM,7.67,564.56,CHEMBL1821711,7.665546248849069
CHEMBL1084934,CNCCN1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',13300.0,nM,4.88,353.39,CHEMBL1155376,4.876148359032914
CHEMBL1083210,CNCCCN1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',1500.0,nM,5.82,367.42,CHEMBL1155376,5.823908740944319
CHEMBL1081036,Cc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,IC50,'=',93.0,nM,7.03,499.49,CHEMBL1154983,7.031517051446065
CHEMBL1080711,CCCn1c(-c2ccccc2)cc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,IC50,'=',76.0,nM,7.12,527.54,CHEMBL1154983,7.119186407719209
CHEMBL599609,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)c2ccccc21.Cl,IC50,'=',329.0,nM,6.48,350.87,CHEMBL1157549,6.482804102050026
CHEMBL603495,CCC1(CC)CN([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21.Cl,IC50,'=',8971.0,nM,5.05,392.95,CHEMBL1157549,5.047159143324299
CHEMBL605990,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC2(CCCC2)c2ccccc21.Cl,IC50,'=',1969.0,nM,5.71,390.93,CHEMBL1157549,5.705754283861882
CHEMBL591928,CNC[C@@H](O)[C@H](c1ccccc1)N1CC(C)(C)c2cccc(F)c21.Cl,IC50,'=',1099.0,nM,5.96,364.89,CHEMBL1157549,5.959002307576509
CHEMBL1173275,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(F)c1,IC50,'=',4600.0,nM,5.34,239.29,CHEMBL1764988,5.337242168318426
CHEMBL275742,CC(C)NC[C@@H](O)COc1cccc2ccccc12,IC50,'=',612.0,nM,6.21,259.35,CHEMBL1909046,6.213248577854439
CHEMBL2407334,CC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',12.0,nM,7.92,294.65,CHEMBL2406994,7.920818753952375
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',250.0,nM,6.6,303.36,CHEMBL1139231,6.6020599913279625
CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,IC50,'=',4010.0,nM,5.4,284.43,CHEMBL1909046,5.396855627379818
CHEMBL219916,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,IC50,'=',3055.0,nM,5.51,425.92,CHEMBL1909046,5.514988785421427
CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,IC50,'=',2202.0,nM,5.66,477.05,CHEMBL1909046,5.657182685364267
CHEMBL2332389,CN(CCCN1c2ccccc2CCc2ccccc21)CCOCCOCCN(C)CCCN1c2ccccc2CCc2ccccc21,IC50,'=',4800.0,nM,5.32,646.92,CHEMBL2331299,5.318758762624412
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,IC50,'=',423.0,nM,6.37,381.69,CHEMBL1909046,6.373659632624958
CHEMBL186447,COC(=O)C1=C(c2ccc(Cl)cc2)CC2CCC1S2,IC50,'<',10000.0,nM,,294.80,CHEMBL1138717,5.0
CHEMBL3613152,O=C(NCCN1CCC(Cc2ccccc2)CC1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,IC50,'<',10000.0,nM,,481.47,CHEMBL4004887,5.0
CHEMBL4082767,C(=C/c1ccccc1)\CN1CCN(CCCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,IC50,'=',6290.0,nM,5.2,492.67,CHEMBL4004887,5.201349354554731
CHEMBL4060900,C(=C/c1ccccc1)\CN1CCN(CCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,IC50,'=',7500.0,nM,5.12,478.64,CHEMBL4004887,5.1249387366083
CHEMBL197982,C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CCC1OCCc2c1sc(C(N)=O)c2Cl,IC50,'=',2.1,nM,8.68,488.03,CHEMBL1140446,8.67778070526608
CHEMBL544216,CN1CCC(CCc2cn(C)c3ccccc23)CC1.Cl,IC50,'<',1000.0,nM,,292.85,CHEMBL1121570,6.0
CHEMBL1381098,S=C=Nc1cccc2ccccc12,IC50,'=',14293.0,nM,4.84,185.25,CHEMBL1909046,4.844876606289287
CHEMBL2093958,CCOC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCN1.Cl,IC50,'<',10000.0,nM,,283.80,CHEMBL1143600,5.0
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',289.0,nM,6.54,303.36,CHEMBL1143600,6.539102157243452
CHEMBL180630,CN(C)CCCc1c[nH]c2ccc(C#N)cc12,IC50,'=',2.0,nM,8.7,227.31,CHEMBL1139814,8.698970004336019
CHEMBL4286186,Clc1ccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)c(Cl)c1,IC50,'=',4320.0,nM,5.37,429.39,CHEMBL4270660,5.364516253185088
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,IC50,'=',200.0,nM,6.7,313.87,CHEMBL4270660,6.698970004336019
CHEMBL370158,C[N+]1(CCl)C2C=C(c3ccccc3-c3ccccc3)CC1CC2,IC50,'=',16100.0,nM,4.79,324.88,CHEMBL1141860,4.79317412396815
CHEMBL376952,c1ccc(C(Cc2ccccn2)N2CCNCC2)cc1,IC50,'=',230.0,nM,6.64,267.38,CHEMBL1145304,6.638272163982407
CHEMBL213229,CCOc1ccccc1CC(c1cccnc1)N1CCNCC1,IC50,'=',46.0,nM,7.34,311.43,CHEMBL1145304,7.337242168318426
CHEMBL214395,CCOc1ccccc1CC(c1cccc(F)c1)N1CCNCC1,IC50,'=',28.0,nM,7.55,328.43,CHEMBL1145304,7.552841968657781
CHEMBL214209,CN1C2CCC1C1COC(=O)CCCCCC(=O)Nc3ccc(cc3)C1C2,IC50,'=',200.0,nM,6.7,370.49,CHEMBL1137428,6.698970004336019
CHEMBL411033,NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccc2c(c1)OCO2,IC50,'=',77.0,nM,7.11,336.39,CHEMBL1143081,7.113509274827518
CHEMBL403949,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,IC50,'=',2100.0,nM,5.68,288.39,CHEMBL1143081,5.6777807052660805
CHEMBL410062,CC1(C)C(CN)C1(C(=O)N1CCc2ccccc21)c1ccccc1,IC50,'<',10000.0,nM,,320.44,CHEMBL1143081,5.0
CHEMBL260039,CNCc1cnc(C)cc1Oc1ccc(F)cc1C,IC50,'=',231.0,nM,6.64,260.31,CHEMBL1145616,6.636388020107856
CHEMBL379755,CN1C2CCC1C1COC(=O)CCCCCCCCCCC(=O)Nc3ccc(cc3)C1C2,IC50,'=',1200.0,nM,5.92,440.63,CHEMBL1137428,5.920818753952375
CHEMBL410622,NCC(=O)NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,IC50,'=',77.0,nM,7.11,349.43,CHEMBL1143218,7.113509274827518
CHEMBL256019,NCC1CC1(C(=O)N1CCOCC1)c1ccccc1,IC50,'=',1700.0,nM,5.77,260.34,CHEMBL1143218,5.769551078621726
CHEMBL256447,NCC1C[C@@]1(C(=O)N1CCCC1)c1ccccc1,IC50,'=',3100.0,nM,5.51,244.34,CHEMBL1143218,5.508638306165727
CHEMBL272530,CCN(C(=O)C1(c2ccccc2)CC1CN)C(C)(C)C,IC50,'<',10000.0,nM,,274.41,CHEMBL1143218,5.0
CHEMBL257047,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccncc1,IC50,'<',10000.0,nM,,337.47,CHEMBL1143218,5.0
CHEMBL272531,CCCCNCC1CC1(C(=O)N(CC)CC)c1ccccc1,IC50,'<',10000.0,nM,,302.46,CHEMBL1143218,5.0
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,IC50,'=',190.0,nM,6.72,255.36,CHEMBL1143218,6.721246399047171
CHEMBL211480,COc1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)CC1CC1)CO2,IC50,'=',42.6,nM,7.37,408.52,CHEMBL1138933,7.370590400897281
CHEMBL1644481,FC(F)(F)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,IC50,'=',99.0,nM,7.0,271.28,CHEMBL1641536,7.00436480540245
CHEMBL1644482,COc1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,IC50,'=',369.0,nM,6.43,233.31,CHEMBL1641536,6.432973633840939
CHEMBL1644603,Fc1cc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)cc(-c2ccccc2)c1,IC50,'=',905.0,nM,6.04,297.37,CHEMBL1641536,6.043351420794797
CHEMBL213754,CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,IC50,'=',22.0,nM,7.66,324.47,CHEMBL1146859,7.657577319177793
CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,IC50,'=',638.0,nM,6.2,405.97,CHEMBL1909046,6.195179321278838
CHEMBL50858,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)c(C)c1)N2C,IC50,'=',1.0,nM,9.0,307.82,CHEMBL1136786,9.0
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,IC50,'=',1169.0,nM,5.93,373.95,CHEMBL1909046,5.93218548883816
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,IC50,'=',120.0,nM,6.92,318.87,CHEMBL3085767,6.920818753952375
CHEMBL88915,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CC2CCC1N2C,IC50,'=',867.0,nM,6.06,326.22,CHEMBL1132078,6.06198090252379
CHEMBL316342,COC(=O)C1C2CCC(CC1c1ccc(Cl)c(Cl)c1)O2,IC50,'=',4.7,nM,8.33,315.20,CHEMBL1132078,8.327902142064282
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,IC50,'=',1318.0,nM,5.88,458.58,CHEMBL1909046,5.880084589742009
CHEMBL1164191,CSc1ccc(CC(N)Cc2ccc(SC)cc2)cc1,IC50,'=',2500.0,nM,5.6,303.50,CHEMBL1671778,5.6020599913279625
CHEMBL1683888,CN(C)CC1(c2ccc(Cl)c(F)c2)CCCCC1,IC50,'=',145.0,nM,6.84,269.79,CHEMBL1681686,6.838631997765025
CHEMBL4444833,Cc1ccc(C(c2ccc(C)cc2)[S+]([O-])Cc2cncs2)cc1,IC50,'=',264400.0,nM,,341.50,CHEMBL4376858,3.5777385491863973
CHEMBL3323107,CN1Cc2ccccc2C(c2ccc3cnsc3c2)C1,IC50,'=',96.0,nM,7.02,280.40,CHEMBL3351632,7.017728766960431
CHEMBL3323104,CN1Cc2ccccc2C(c2ccc3[nH]ncc3c2)C1,IC50,'=',260.0,nM,6.58,263.34,CHEMBL3351632,6.585026652029182
CHEMBL3216961,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(C)n(C3CCCC3)c2C)CC1.Cl.Cl.Cl,IC50,'=',9.53,nM,8.02,567.43,CHEMBL1821711,8.020907099361674
CHEMBL3215628,COc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)c2C)cc1.Cl.Cl,IC50,'=',31.1,nM,7.51,548.56,CHEMBL1821711,7.507239610973162
CHEMBL3215629,COc1ccc(-n2cc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)nc2-c2ccccc2)cc1.Cl.Cl,IC50,'=',42.6,nM,7.37,596.60,CHEMBL1821711,7.370590400897281
CHEMBL3215638,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4ccccc4)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C.Cl.Cl,IC50,'=',185.0,nM,6.73,638.64,CHEMBL1821711,6.732828271596986
CHEMBL564100,Clc1ccccc1OC(c1cccnc1)C1CCNCC1,IC50,'=',9.0,nM,8.05,302.80,CHEMBL1151858,8.045757490560675
CHEMBL551556,FC(F)(F)c1ccccc1OC(c1cccnc1)C1CCNCC1,IC50,'=',77.0,nM,7.11,336.36,CHEMBL1151858,7.113509274827518
CHEMBL565594,CC(C)CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'<',10000.0,nM,,281.83,CHEMBL1156106,5.0
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,IC50,'=',2.0,nM,8.7,280.42,CHEMBL2390917,8.698970004336019
CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,IC50,'=',8709.64,nM,5.06,270.38,CHEMBL2390840,5.059999795537068
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',2398.83,nM,5.62,303.36,CHEMBL2390840,5.620000528471499
CHEMBL123830,O=C(Cc1ccc(F)cc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,IC50,'=',1900.0,nM,5.72,442.48,CHEMBL1132179,5.721246399047171
CHEMBL539470,CN(C)C[C@H]1CCC[C@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',1.1,nM,8.96,267.38,CHEMBL2380269,8.958607314841775
CHEMBL4093087,CCN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,IC50,'=',280.0,nM,6.55,338.43,CHEMBL4000221,6.552841968657781
CHEMBL322923,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CC2CCC1C2,IC50,'=',5160.0,nM,5.29,311.21,CHEMBL1132078,5.287350298372789
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,IC50,'=',2.6,nM,8.59,280.42,CHEMBL3797162,8.585026652029182
CHEMBL485540,CC1CN(c2ccc3ccccc3n2)CCN1CCCCN1C(=O)c2ccccc2C1=O,IC50,'=',8.0,nM,8.1,428.54,CHEMBL1142451,8.096910013008056
CHEMBL520024,CC1CN(c2ccc3ccccc3n2)CCN1CCCN1C(=O)c2ccccc2C1=O,IC50,'=',80.0,nM,7.1,414.51,CHEMBL1142451,7.096910013008056
CHEMBL485541,CC1CN(c2ccc3ccccc3n2)CCN1CCCCN1C(=O)CCCC1=O,IC50,'=',50.0,nM,7.3,394.52,CHEMBL1142451,7.301029995663981
CHEMBL102018,Cc1ccc([C@H]2C[C@H]3CCC4C2C(=O)CN43)cc1,IC50,'=',68.0,nM,7.17,241.33,CHEMBL1133495,7.167491087293763
CHEMBL504606,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1C,IC50,'=',7800.0,nM,5.11,283.37,CHEMBL1156588,5.107905397309519
CHEMBL497463,CNC[C@H]1CCc2ccccc2[C@H]1Oc1ccccc1C,IC50,'=',4000.0,nM,5.4,281.40,CHEMBL1156588,5.3979400086720375
CHEMBL103152,COC(=O)C1=C(c2ccc3ccccc3c2)CC2CCC1C2,IC50,'=',1310.0,nM,5.88,292.38,CHEMBL1133606,5.882728704344236
CHEMBL1173428,CC1NC(C)(C)COC1(O)c1ccc(Cl)c(Cl)c1,IC50,'=',360.0,nM,6.44,290.19,CHEMBL1177712,6.443697499232712
CHEMBL1172928,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,IC50,'<',100000.0,nM,,255.74,CHEMBL1177712,4.0
CHEMBL465123,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,'=',46.0,nM,7.34,295.30,CHEMBL1139269,7.337242168318426
CHEMBL480988,COc1ccc(C2=NN(CCCCCBr)C(=O)C3CC=CCC23)cc1OC,IC50,'<',100000.0,nM,,435.36,CHEMBL1139269,4.0
CHEMBL3215621,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc(OC)cc1.Cl.Cl.Cl.Cl,IC50,'=',84.0,nM,7.08,690.37,CHEMBL1821711,7.075720713938118
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,IC50,'=',1400.0,nM,5.85,271.36,CHEMBL1157521,5.853871964321762
CHEMBL257130,CCN(CC)C(=O)[C@@]1(c2cc3cc(F)ccc3s2)C[C@H]1CN,IC50,'=',290.0,nM,6.54,320.43,CHEMBL1143093,6.5376020021010435
CHEMBL259694,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,IC50,'=',58.0,nM,7.24,314.39,CHEMBL1143081,7.236572006437063
CHEMBL523652,CCN(CC)CCCCn1c2ccccc2c(=O)c2ccccc21,IC50,'<',10000.0,nM,,322.45,CHEMBL1138538,5.0
CHEMBL186501,COC(=O)C1=C(c2ccccc2)CC2CCC1S2,IC50,'<',10000.0,nM,,260.36,CHEMBL1138717,5.0
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,IC50,'=',242.0,nM,6.62,313.40,CHEMBL1138600,6.616184634019569
CHEMBL373385,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(C)cc1)N2C,IC50,'=',4250.0,nM,5.37,273.38,CHEMBL1149262,5.371611069949688
CHEMBL375889,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(I)cc1)N2C,IC50,'=',64.9,nM,7.19,385.25,CHEMBL1149262,7.187755303199631
CHEMBL1173600,CC1NC(C)(C)COC1(O)c1ccccn1,IC50,'<',100000.0,nM,,222.29,CHEMBL1177712,4.0
