molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pKi
CHEMBL508678,NCC1CCC(CCc2cccnc2)O1,Ki,'<',10000.0,nM,,206.29,CHEMBL1152751,5.0
CHEMBL457966,NCCC1CCC(CCc2ccc(O)cc2)O1,Ki,'=',5498.0,nM,5.26,235.33,CHEMBL1152751,5.25979526449255
CHEMBL460407,COc1ccc(F)cc1CCC[C@H]1CC[C@H](CN)O1,Ki,'=',7328.0,nM,5.13,267.34,CHEMBL1152751,5.135014539340206
CHEMBL4634776,CC(O)CN1[C@H](C)CN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)C[C@@H]1C,Ki,'=',552.0,nM,6.26,450.60,CHEMBL4613215,6.258060922270801
CHEMBL1172381,COC[C@H]1[C@@H]2CNCC[C@@]21c1ccc(Cl)c(Cl)c1,Ki,'=',1258.93,nM,5.9,286.20,CHEMBL1177725,5.899998417198648
CHEMBL565594,CC(C)CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Ki,'=',140.0,nM,6.85,281.83,CHEMBL1156106,6.853871964321762
CHEMBL1173595,Clc1ccc([C@]23CCNC[C@@]2(COCC2CC2)C3)cc1Cl,Ki,'=',3.162,nM,8.5,326.27,CHEMBL1177725,8.500038134403809
CHEMBL514560,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@@H]1CCNC1,Ki,'=',2910.0,nM,5.54,324.42,CHEMBL1155858,5.536107011014093
CHEMBL477573,CS(=O)(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,Ki,'=',2550.0,nM,5.59,346.45,CHEMBL1155858,5.5934598195660445
CHEMBL478835,CC(C)S(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'=',2700.0,nM,5.57,358.51,CHEMBL1155858,5.568636235841013
CHEMBL516730,CCOC(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,Ki,'=',3210.0,nM,5.49,316.32,CHEMBL1155858,5.493494967595128
CHEMBL1944973,CCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1I,Ki,'=',338.84,nM,6.47,413.30,CHEMBL1944569,6.470005326930858
CHEMBL828,c1ccc2c(c1)Nc1ccccc1S2,Ki,'=',14807.0,nM,4.83,199.28,CHEMBL1909046,4.829532923614063
CHEMBL3323182,CN1Cc2cc(N3CCOCC3)ccc2C(c2ccc3sccc3c2)C1,Ki,'=',53.4,nM,7.27,364.51,CHEMBL3638841,7.272458742971444
CHEMBL3126730,NCCSC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Ki,'=',1370.0,nM,5.86,312.26,CHEMBL3124844,5.863279432843593
CHEMBL467432,Cc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',327.0,nM,6.49,283.37,CHEMBL1139340,6.485452247339714
CHEMBL3105243,O=C(OCCF)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2C/C=C/I,Ki,'=',1.33,nM,8.88,569.20,CHEMBL3102763,8.876148359032914
CHEMBL4090416,CN(C)CCN1C2CCC1CC(NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',40.0,nM,7.4,399.53,CHEMBL4024774,7.3979400086720375
CHEMBL429015,CC(C)[C@@H](N)CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',81.0,nM,7.09,414.54,CHEMBL4024774,7.0915149811213505
CHEMBL199103,Fc1ccc(C(OC2CC3CCC(C2)N3CCc2c[nH]c3ccccc23)c2ccc(F)cc2)cc1,Ki,'=',253.0,nM,6.6,472.58,CHEMBL4024774,6.5968794788241825
CHEMBL216015,COC(=O)/C=C1/CN2C3CCC2C1C(c1ccc(C)cc1)C3,Ki,'=',13.25,nM,7.88,297.40,CHEMBL1148683,7.877784121727173
CHEMBL592696,Cc1ccc(Sc2cc(F)ccc2CN(C)C)c(N)c1,Ki,'=',1220.0,nM,5.91,290.41,CHEMBL1157673,5.913640169325252
CHEMBL1914697,CN1C2CCC1[C@@H](CNc1ccc(Br)nc1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',17.9,nM,7.75,420.78,CHEMBL1914398,7.747146969020107
CHEMBL1914692,CN1C2CCC1[C@@H](C(=O)Nc1cccc(Br)n1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',86.7,nM,7.06,434.77,CHEMBL1914398,7.06198090252379
CHEMBL1084309,Fc1ccccc1C(Cc1ccccc1OC(F)F)N1CCNCC1,Ki,'<',10000.0,nM,,350.38,CHEMBL1155538,5.0
CHEMBL1084577,Fc1cccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)c1,Ki,'=',3460.0,nM,5.46,350.38,CHEMBL1155538,5.460923901207224
CHEMBL1083427,Fc1cccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)c1,Ki,'=',4900.0,nM,5.31,368.37,CHEMBL1155538,5.309803919971486
CHEMBL1670,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,Ki,'=',795.0,nM,6.1,320.05,CHEMBL1909046,6.0996328713435295
CHEMBL1079264,O=C(c1cccc(Cl)c1Cl)N(c1ccccc1)[C@H]1CCNC1,Ki,'=',501.0,nM,6.3,335.23,CHEMBL1154203,6.300162274132754
CHEMBL2206517,CCc1ccc2c(c1)CN(C)CC2c1ccccc1,Ki,'=',233.0,nM,6.63,251.37,CHEMBL2203266,6.632644078973981
CHEMBL508044,COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,Ki,'<',10000.0,nM,,522.99,CHEMBL3098058,5.0
CHEMBL66112,Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,Ki,'=',100.0,nM,7.0,446.61,CHEMBL1133662,7.0
CHEMBL132614,COC(=O)C1=C(c2ccc(O)c(O)c2)CC2CCC1N2C,Ki,'<',10000.0,nM,,289.33,CHEMBL1136450,5.0
CHEMBL42553,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)N2C,Ki,'=',0.2,nM,9.7,328.24,CHEMBL1141227,9.698970004336019
CHEMBL356552,CCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',140.0,nM,6.85,306.24,CHEMBL1133565,6.853871964321762
CHEMBL538876,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2C/C=C/I,Ki,'=',16.98,nM,7.77,425.31,CHEMBL1944569,7.770062314092066
CHEMBL1944974,CCCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1I,Ki,'=',501.19,nM,6.3,427.33,CHEMBL1944569,6.299997602857746
CHEMBL1945250,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2Cc1ccccc1C,Ki,'=',93.33,nM,7.03,475.37,CHEMBL1944569,7.029978734171634
CHEMBL2205811,COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1,Ki,'=',3180.0,nM,5.5,309.41,CHEMBL2203059,5.497572880015567
CHEMBL196365,CNCCCC1Cc2ccccc2N(c2ccccc2)C1=O,Ki,'<',200.0,nM,,294.40,CHEMBL1140387,6.698970004336019
CHEMBL420142,CNCC[C@H](Oc1cccc2c(OS(=O)(=O)[O-])c(OC)ccc12)c1cccs1.[Na+],Ki,'<',10000.0,nM,,445.49,CHEMBL1149199,5.0
CHEMBL181188,COc1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'<',4000.0,nM,,315.44,CHEMBL1142380,5.3979400086720375
CHEMBL293583,COc1ccc2c(c1)CCN([C@H]1CC[C@H](c3c[nH]c4ccc(C#N)cc43)CC1)C2,Ki,'=',462.0,nM,6.33,385.51,CHEMBL1155929,6.335358024443875
CHEMBL361259,CSc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1,Ki,'=',112.0,nM,6.95,295.45,CHEMBL1132558,6.950781977329818
CHEMBL372378,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCOC(=O)[C@@H]4C5CCC(C[C@@H]4c4ccc(Cl)c(Cl)c4)N5C)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',27.0,nM,7.57,1011.10,CHEMBL1141227,7.568636235841013
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,Ki,'=',2510.0,nM,5.6,340.43,CHEMBL1909046,5.600326278518962
CHEMBL476116,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'=',3740.0,nM,5.43,322.45,CHEMBL1155858,5.42712839779952
CHEMBL260259,COc1cc(Cl)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',1570.0,nM,5.8,333.82,CHEMBL1144811,5.804100347590766
CHEMBL263373,CCOc1c(Cl)cccc1OC(c1ccccc1)C1CNCCO1,Ki,'<',10000.0,nM,,347.84,CHEMBL1144811,5.0
CHEMBL147544,Clc1ccc([C@@H]2C[C@H](NCc3ccccc3)c3ccccc32)cc1Cl,Ki,'=',1100.0,nM,5.96,368.31,CHEMBL1133565,5.958607314841775
CHEMBL4293307,COc1ccc(N(CCCCN2CCC(O)(c3ccc(Cl)c(C(F)(F)F)c3)CC2)c2ccc(OC)cc2)cc1,Ki,'=',622.0,nM,6.21,563.06,CHEMBL4257579,6.206209615309181
CHEMBL260823,Fc1ccc(O[C@H](c2ccccc2)[C@H]2CNCCO2)c(Cl)c1,Ki,'=',760.0,nM,6.12,321.78,CHEMBL1144811,6.119186407719209
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',25.8,nM,7.59,306.24,CHEMBL1909046,7.58838029403677
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,Ki,'=',27885.0,nM,4.55,670.86,CHEMBL1909046,4.55462935117242
CHEMBL597134,Fc1cccc(Cl)c1Oc1ncccc1C1CCNCC1,Ki,'<',6180.0,nM,,306.77,CHEMBL1641456,5.209011524911184
CHEMBL1645605,Fc1cccc(Oc2cccc(Cl)c2Cl)c1OC1CNC1,Ki,'=',312.0,nM,6.51,328.17,CHEMBL1641456,6.505845405981557
CHEMBL3085021,NCCN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',25.7,nM,7.59,372.46,CHEMBL1143544,7.590066876668706
CHEMBL396318,COC(=O)C1=C(c2cccc(Cl)c2)CCCCC1,Ki,'=',22000.0,nM,4.66,264.75,CHEMBL1148012,4.657577319177793
CHEMBL3704748,CCC(=O)OCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',7.2,nM,8.14,386.36,CHEMBL3638905,8.142667503568731
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,Ki,'=',2067.0,nM,5.68,586.20,CHEMBL1909046,5.684659523372711
CHEMBL362783,CNCc1ccccc1Sc1ccc(CO)cc1N,Ki,'<',1000.0,nM,,274.39,CHEMBL1140286,6.0
CHEMBL136057,Fc1ccc(C(OCCC2CCN(C/C=C/c3ccco3)CC2)c2ccc(F)cc2)cc1,Ki,'=',0.99,nM,9.0,437.53,CHEMBL1136002,9.00436480540245
CHEMBL2386163,COc1ccc(O[C@@H](CC(C)C)[C@H]2CCNC2)c(C)n1.O=C(O)C(O)C(O)C(=O)O,Ki,'=',475.0,nM,6.32,428.48,CHEMBL2384999,6.323306390375134
CHEMBL538876,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2C/C=C/I,Ki,'=',17.0,nM,7.77,425.31,CHEMBL1944569,7.769551078621726
CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,Ki,'=',84.0,nM,7.08,238.33,CHEMBL2203266,7.075720713938118
CHEMBL1940404,OC1(c2ccc(Cl)cc2)CCN(CCCOc2ccc(F)cc2)CC1,Ki,'<',10000.0,nM,,363.86,CHEMBL3352364,5.0
CHEMBL573897,Fc1ccccc1COc1ccccc1C1CCNCC1,Ki,'=',1810.0,nM,5.74,285.36,CHEMBL1154653,5.7423214251308154
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',249.0,nM,6.6,303.36,CHEMBL2390840,6.603800652904264
CHEMBL2112595,O=C(CCc1ccc(Br)cc1)N/C=C/NCCOC(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',510.0,nM,6.29,515.40,CHEMBL1132179,6.292429823902063
CHEMBL394755,O=C(CCCc1ccccc1)N1c2ccccc2Sc2ccccc21,Ki,'=',3300.0,nM,5.48,345.47,CHEMBL2401658,5.481486060122113
CHEMBL239616,O=C(c1cccc(Br)c1)N1c2ccccc2Sc2ccccc21,Ki,'=',92.0,nM,7.04,382.28,CHEMBL2401658,7.036212172654444
CHEMBL2206507,Cc1ccc2c(c1)CN(C)CC2c1cccc(Cl)c1,Ki,'=',36.0,nM,7.44,271.79,CHEMBL2203266,7.443697499232712
CHEMBL279556,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,Ki,'=',2.7,nM,8.57,299.48,CHEMBL2390830,8.568636235841012
CHEMBL121027,CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,Ki,'=',30.0,nM,7.52,420.57,CHEMBL1132179,7.522878745280337
CHEMBL1947088,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2C/C(I)=C/C(F)(F)F,Ki,'=',0.87,nM,9.06,493.31,CHEMBL1944569,9.060480747381382
CHEMBL1944972,COC(=O)[C@H]1[C@@H](c2ccc(C)c(I)c2)C[C@@H]2CC[C@H]1N2C,Ki,'=',46.77,nM,7.33,399.27,CHEMBL1944569,7.3300326300914955
CHEMBL1945249,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2Cc1ccccc1,Ki,'=',41.69,nM,7.38,461.34,CHEMBL1944569,7.3799681048737025
CHEMBL497140,Cc1ccc(Sc2ccccc2CN(C)C)c(NCc2ccc(F)cc2)c1,Ki,'<',1500.0,nM,,380.53,CHEMBL1152212,5.823908740944319
CHEMBL398009,COC(=O)C1=C(c2ccc(Cl)cc2)CCCCC1,Ki,'=',2200.0,nM,5.66,264.75,CHEMBL1148012,5.657577319177793
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,Ki,'=',1888.0,nM,5.72,370.59,CHEMBL1909046,5.72399801003795
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Ki,'=',1631.0,nM,5.79,437.53,CHEMBL1909046,5.787546038959724
CHEMBL1173520,COC[C@@]12CNC[C@@H](F)[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',100.0,nM,7.0,304.19,CHEMBL1177725,7.0
CHEMBL1173414,COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(C(F)(F)F)c1)C2,Ki,'=',3162.28,nM,5.5,319.75,CHEMBL1177725,5.499999678657065
CHEMBL1173530,OC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',199.53,nM,6.7,272.17,CHEMBL1177725,6.699991797446187
CHEMBL2062931,COC(=O)[C@H](c1ccc(N=[N+]=[N-])c(I)c1)[C@H]1CCCCN1,Ki,'=',4.0,nM,8.4,400.22,CHEMBL2062423,8.397940008672037
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Ki,'=',1352.0,nM,5.87,416.13,CHEMBL1909046,5.869023308394383
CHEMBL511,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,Ki,'=',699.0,nM,6.16,285.39,CHEMBL1909046,6.1555228242543185
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',276.0,nM,6.56,303.36,CHEMBL1133189,6.559090917934782
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,Ki,'=',11826.0,nM,4.93,308.31,CHEMBL1909046,4.927162125336913
CHEMBL1944827,C[C@@H](CF)OC(=O)[C@H]1[C@@H](c2ccc(Cl)cc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',0.6761,nM,9.17,339.84,CHEMBL1944569,9.169989064063882
CHEMBL1944829,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',35.48,nM,7.45,277.34,CHEMBL1944569,7.450016388840311
CHEMBL1944640,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2CCCF,Ki,'=',47.86,nM,7.32,323.38,CHEMBL1944569,7.320027305722581
CHEMBL1944832,O=C(OCCF)[C@H]1[C@@H](c2cccc(/C=C/I)c2)C[C@@H]2CC[C@H]1N2,Ki,'=',275.42,nM,6.56,429.27,CHEMBL1944569,6.560004526046192
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,Ki,'=',1931.0,nM,5.71,381.38,CHEMBL1909046,5.714217726220605
CHEMBL583752,Fc1cccc(Oc2ccccc2C2CCNCC2)c1,Ki,'=',166.0,nM,6.78,271.33,CHEMBL1154653,6.779891911959945
CHEMBL588119,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,Ki,'=',2041.9,nM,5.69,337.57,CHEMBL1909046,5.6899655308640105
CHEMBL445977,CCN(CCc1ccccc1OC(F)(F)F)CCN1CCCC1,Ki,'=',13190.0,nM,4.88,330.39,CHEMBL1150346,4.879755204453635
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,Ki,'=',22.1,nM,7.66,284.75,CHEMBL1153531,7.655607726314889
CHEMBL1641696,COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1Cc1cccc(N=[N+]=[N-])c1,Ki,'=',2056.0,nM,5.69,490.35,CHEMBL1641574,5.686976889676762
CHEMBL205028,CCCCNC(CCC)C(=O)c1ccc(Cl)c(Cl)c1,Ki,'=',520.0,nM,6.28,302.25,CHEMBL1138144,6.2839966563652006
CHEMBL202939,CCC(CC(=O)c1ccc(C)cc1)N1CCCC1,Ki,'<',10000.0,nM,,245.37,CHEMBL1138144,5.0
CHEMBL201976,CCCC(C(=O)c1ccc(-c2ccco2)cc1)N1CCCC1,Ki,'=',105.0,nM,6.98,297.40,CHEMBL1138144,6.978810700930062
CHEMBL203488,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,Ki,'=',11.5,nM,7.94,300.23,CHEMBL1138144,7.939302159646388
CHEMBL203403,CCCC(C(=O)c1ccccc1C)N1CCCC1,Ki,'=',59.7,nM,7.22,245.37,CHEMBL1138144,7.224025668870631
CHEMBL202518,CCCC(C(=O)c1ccc(C#N)cc1)N1CCCC1,Ki,'=',5900.0,nM,5.23,256.35,CHEMBL1138144,5.229147988357856
CHEMBL3323091,CN1Cc2ccccc2C(c2cc3ccccc3o2)C1,Ki,'=',13.5,nM,7.87,263.34,CHEMBL3638841,7.8696662315049934
CHEMBL30713,CC(N)Cc1c[nH]c2ccccc12,Ki,'=',666.0,nM,6.18,174.25,CHEMBL2390840,6.176525770829699
CHEMBL311347,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,Ki,'=',1.3,nM,8.89,385.25,CHEMBL1149321,8.886056647693163
CHEMBL109517,CN(C)C[C@@H]1C2CCC(C2)[C@H]1c1ccc2ccccc2c1,Ki,'=',38.0,nM,7.42,279.43,CHEMBL1136239,7.42021640338319
CHEMBL270791,Cc1cc(Oc2ccccc2Oc2ccccc2)c(CN(C)C)cn1,Ki,'=',2640.0,nM,5.58,334.42,CHEMBL1144031,5.578396073130169
CHEMBL122452,CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1,Ki,'=',322.0,nM,6.49,416.61,CHEMBL1132179,6.492144128304169
CHEMBL207867,Cc1ccc2c(c1C)CN(C)CC2c1ccccc1,Ki,'=',227.0,nM,6.64,251.37,CHEMBL2203266,6.6439741428068775
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',720.0,nM,6.14,303.36,CHEMBL4007505,6.142667503568731
CHEMBL344513,CC(C)(C)N[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',370.0,nM,6.43,334.29,CHEMBL1133565,6.431798275933005
CHEMBL356531,CN([C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C,Ki,'<',10000.0,nM,,348.32,CHEMBL1133565,5.0
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',630.0,nM,6.2,303.36,CHEMBL1148012,6.200659450546418
CHEMBL232498,C/C=C/C1=C(c2ccc(Cl)c(Cl)c2)CCCC1,Ki,'=',11000.0,nM,4.96,267.20,CHEMBL1148012,4.958607314841775
CHEMBL232879,COC(=O)C1=C(c2cccc([N+](=O)[O-])c2)CCCC1,Ki,'=',239000.0,nM,,261.28,CHEMBL1148012,3.6216020990518625
CHEMBL232675,COC(=O)C1=C(c2ccc([N+](=O)[O-])cc2)CCC1,Ki,'=',6540.0,nM,5.18,247.25,CHEMBL1148012,5.184422251675732
CHEMBL396754,CCOC(=O)C1=C(c2cccc([N+](=O)[O-])c2)CCNC1,Ki,'=',20600.0,nM,4.69,276.29,CHEMBL1148012,4.686132779630847
CHEMBL243141,CCOC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCNC1,Ki,'=',922.0,nM,6.04,300.18,CHEMBL1148012,6.035269078946371
CHEMBL2432041,CN(Cc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,Ki,'=',4523.0,nM,5.34,297.37,CHEMBL2429832,5.344573412254081
CHEMBL2432048,c1ccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)cc1,Ki,'=',2016.0,nM,5.7,265.40,CHEMBL2429832,5.6955094722265125
CHEMBL1224034,O=C(NC1CCCCC1)N1OCC2CSc3ccc(F)cc3C21,Ki,'<',10000.0,nM,,336.43,CHEMBL1221330,5.0
CHEMBL796,COC(=O)C(c1ccccc1)C1CCCCN1,Ki,'=',34.0,nM,7.47,233.31,CHEMBL3351632,7.468521082957745
CHEMBL3704750,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',38.4,nM,7.42,401.38,CHEMBL3638905,7.4156687756324695
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',760.0,nM,6.12,303.36,CHEMBL1133662,6.119186407719209
CHEMBL440878,COc1ccc(C2=NNC(=O)[C@@H]3CC=CC[C@H]23)cc1OC,Ki,'<',100000.0,nM,,286.33,CHEMBL1152596,4.0
CHEMBL107077,COc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,'=',2651.0,nM,5.58,288.42,CHEMBL1133614,5.576590272266906
CHEMBL214335,COc1ccccc1CC(c1ccccc1)N1CCNCC1,Ki,'=',2940.0,nM,5.53,296.41,CHEMBL1155538,5.531652669587842
CHEMBL1083708,FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,Ki,'=',3290.0,nM,5.48,332.39,CHEMBL1155538,5.482804102050026
CHEMBL1084033,Fc1ccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)cc1,Ki,'=',2490.0,nM,5.6,368.37,CHEMBL1155538,5.603800652904264
CHEMBL1516187,NCCSC(c1ccccc1)c1ccccc1,Ki,'=',720.0,nM,6.14,243.38,CHEMBL3124844,6.142667503568731
CHEMBL3663911,COc1cccc2cc(C3CN(C)Cc4ccccc43)oc12,Ki,'<',300.0,nM,,293.37,CHEMBL3638841,6.522878745280337
CHEMBL451838,O=C(Oc1cccc2ccccc12)N1c2ccccc2Sc2ccccc21,Ki,'=',3900.0,nM,5.41,369.45,CHEMBL2401658,5.4089353929735005
CHEMBL481153,O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc21,Ki,'=',970.0,nM,6.01,340.45,CHEMBL2401658,6.013228265733755
CHEMBL241115,O=C(Cc1ccc2ccccc2c1)N1c2ccccc2Sc2ccccc21,Ki,'=',6600.0,nM,5.18,367.47,CHEMBL2401658,5.180456064458132
CHEMBL4085107,CCOC(=O)[C@@H]1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2CCc1c[nH]c2ccccc12,Ki,'=',944.0,nM,6.03,544.64,CHEMBL4024774,6.025028005701931
CHEMBL4074774,CN1C2CCC1[C@@H](c1cc(-c3ccccc3)no1)[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',1300.0,nM,5.89,486.56,CHEMBL4024774,5.886056647693163
CHEMBL4074774,CN1C2CCC1[C@@H](c1cc(-c3ccccc3)no1)[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',212.0,nM,6.67,486.56,CHEMBL4024774,6.673664139071248
CHEMBL598346,Fc1ccccc1Oc1cccc(F)c1C1CCNCC1,Ki,'=',278.0,nM,6.56,289.32,CHEMBL1158522,6.555955204081924
CHEMBL598767,Fc1ccc(Oc2ncccc2C2CCNCC2)c(F)c1,Ki,'=',2590.0,nM,5.59,290.31,CHEMBL1158522,5.586700235918748
CHEMBL599592,Cc1cccc(F)c1Oc1ncccc1C1CCNCC1,Ki,'<',6370.0,nM,,286.35,CHEMBL1158522,5.195860567664649
CHEMBL1645619,Fc1cccc(Cl)c1Oc1ncccc1OC1CNC1,Ki,'<',4260.0,nM,,294.71,CHEMBL1641456,5.370590400897281
CHEMBL114275,CN(C)Cc1ccccc1Sc1ccc(I)cc1CO,Ki,'<',10000.0,nM,,399.30,CHEMBL1132558,5.0
CHEMBL186056,CN(C)Cc1ccccc1Cc1ccc(I)cc1N,Ki,'<',1000.0,nM,,366.25,CHEMBL1137220,6.0
CHEMBL218894,COc1ccc(C(CC(C)C)C2CCCCN2)cc1,Ki,'=',52.0,nM,7.28,261.41,CHEMBL1139231,7.2839966563652006
CHEMBL11493,CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',161.0,nM,6.79,385.50,CHEMBL4024774,6.79317412396815
CHEMBL1179011,COC(=O)[C@H](c1ccc(Cl)c(Cl)c1)[C@H]1CCCCN1,Ki,'=',1.8,nM,8.74,302.20,CHEMBL2062423,8.744727494896694
CHEMBL1632174,O=C(O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,Ki,'<',10000.0,nM,,427.55,CHEMBL1629440,5.0
CHEMBL1645603,Fc1cccc(Oc2c(Cl)cccc2Cl)c1OC1CNC1,Ki,'<',5940.0,nM,,328.17,CHEMBL1641456,5.2262135550188065
